Iteration	Posterior	Likelihood	Prior	rate_log_sd	root_freqs[1]	root_freqs[2]	tree_length
1656	-6128.151	-6331.725	203.574	1.004726	0.716302	0.283698	4.769436
1662	-6118.967	-6323.352	204.3843	1.10663	0.723201	0.276799	4.256401
1668	-6117.675	-6322.674	204.9986	1.12075	0.723201	0.276799	3.89828
1674	-6116.127	-6320.215	204.0879	1.018078	0.740093	0.259907	4.473792
1680	-6132.269	-6336.401	204.1321	1.135343	0.743956	0.256044	4.382802
1686	-6117.714	-6321.886	204.1725	1.050462	0.759054	0.240946	4.407863
1692	-6123.059	-6327.413	204.3533	1.009903	0.755202	0.244798	4.328695
1698	-6118.184	-6321.372	203.1877	1.018695	0.753283	0.246717	4.976854
1704	-6113.918	-6317.612	203.6942	1.090246	0.782319	0.217681	4.654362
1710	-6112.824	-6317.841	205.017	1.159537	0.759766	0.240234	3.865433
1716	-6123.853	-6329.937	206.0837	1.24742	0.728473	0.271527	3.192528
1722	-6115.923	-6320.928	205.0053	1.136879	0.71888	0.28112	3.885179
1728	-6119.635	-6323.983	204.3478	1.113252	0.766434	0.233566	4.273349
1734	-6130.407	-6335.375	204.9677	1.072579	0.712801	0.287199	3.943555
1740	-6130.521	-6335.704	205.1828	1.090078	0.792518	0.207482	3.810058
1746	-6129.639	-6334.461	204.822	1.116606	0.719241	0.280759	4.001706
1752	-6125.936	-6330.372	204.4354	1.116606	0.725497	0.274503	4.221776
1758	-6134.525	-6339.524	204.9991	1.124288	0.788912	0.211088	3.895969
1764	-6135.145	-6339.205	204.0596	1.130465	0.792983	0.207017	4.426455
1770	-6139.749	-6344.861	205.1119	1.170928	0.724943	0.275057	3.804307
1776	-6128.199	-6331.46	203.2615	0.9918467	0.744694	0.255306	4.950782
1782	-6131.166	-6335.495	204.3289	0.9918467	0.738121	0.261879	4.35268
1788	-6142.436	-6345.173	202.7364	0.9773573	0.738121	0.261879	5.249912
1794	-6138.426	-6341.418	202.992	1.006912	0.729253	0.270747	5.092067
1800	-6138.053	-6341.25	203.1966	0.9831546	0.737989	0.262011	4.991657
1806	-6139.525	-6342.695	203.1697	1.010093	0.738227	0.261773	4.991657
1812	-6139.798	-6343.868	204.0699	1.020698	0.817921	0.182079	4.482467
1818	-6135.574	-6338.407	202.8328	0.9312246	0.76203	0.23797	5.222082
1824	-6123.148	-6326.027	202.8795	0.9231254	0.711443	0.288557	5.20073
1830	-6118.142	-6321.749	203.6069	0.9455233	0.707825	0.292175	4.784108
1836	-6126.62	-6330.753	204.1333	0.9534542	0.775524	0.224476	4.484594
1842	-6126.52	-6330.245	203.7242	1.055699	0.733038	0.266962	4.656873
1848	-6129.614	-6333.776	204.1625	1.132303	0.77683	0.22317	4.367367
1854	-6132.708	-6336.409	203.701	0.9559036	0.735646	0.264354	4.725707
1860	-6129.397	-6332.541	203.1441	0.9270778	0.734649	0.265351	5.051964
1866	-6129.896	-6334.566	204.6694	1.124198	0.720765	0.279235	4.084491
1872	-6126.079	-6331.039	204.9597	1.126543	0.743268	0.256732	3.917237
1878	-6122.738	-6328.144	205.4058	1.210027	0.789476	0.210524	3.61185
1884	-6117.293	-6320.501	203.2081	1.017653	0.787559	0.212441	4.966099
1890	-6121.007	-6325.053	204.0464	1.039691	0.778477	0.221523	4.484964
1896	-6127.314	-6331.195	203.8803	1.104759	0.726395	0.273605	4.541776
1902	-6138.919	-6342.703	203.784	1.057576	0.785354	0.214646	4.622313
1908	-6131.216	-6335.349	204.1336	1.083998	0.785354	0.214646	4.410914
1914	-6131.915	-6335.285	203.3701	1.062482	0.721066	0.278934	4.850984
1920	-6122.676	-6326.445	203.7692	0.9540213	0.760802	0.239198	4.688609
1926	-6123.916	-6328.238	204.3214	1.098942	0.716391	0.283609	4.296396
1932	-6129.706	-6334.34	204.6341	1.117595	0.700699	0.299301	4.108329
1938	-6124.883	-6328.36	203.4773	0.9897925	0.718738	0.281262	4.831747
1944	-6120.897	-6324.981	204.0837	1.010117	0.782802	0.217198	4.480615
1950	-6115.84	-6319.041	203.2007	0.9322381	0.763717	0.236283	5.017676
1956	-6119.478	-6322.876	203.3979	0.9784635	0.791002	0.208998	4.882288
1962	-6120.435	-6323.032	202.5964	0.9419633	0.709203	0.290797	5.346722
1968	-6119.76	-6322.323	202.5626	0.9419633	0.81057	0.18943	5.365387
1974	-6120.737	-6323.054	202.3167	0.9289295	0.791898	0.208102	5.507927
1980	-6128.755	-6333.393	204.6377	1.042808	0.72985	0.27015	4.14881
1986	-6128.244	-6333.963	205.7193	1.229134	0.805555	0.194445	3.417994
1992	-6128.597	-6334.081	205.4835	1.187469	0.809913	0.190087	3.579827
1998	-6128.589	-6333.812	205.2234	1.187469	0.706597	0.293403	3.730494
2004	-6129.941	-6333.084	203.1435	0.9272147	0.76288	0.23712	5.052208
2010	-6133.374	-6337.475	204.1008	0.9771995	0.754494	0.245506	4.489519
2016	-6142.005	-6346.035	204.03	1.048003	0.735015	0.264985	4.489519
2022	-6128.254	-6333.248	204.9946	1.116555	0.74636	0.25364	3.90296
2028	-6128.92	-6333.609	204.6897	1.163649	0.76208	0.23792	4.050372
2034	-6136.42	-6341.052	204.6326	1.105623	0.701032	0.298968	4.116016
